index,timestamp,0,1,2,3,4,5,6,7
0,1597653180860209,-1,-2,-2,-5,0,-1,-1,-1
1,1597653180860209,-2,-2,0,7,-1,0,-2,-1
2,1597653180861637,-2,-1,-1,3,0,-1,-1,-2
3,1597653180861637,0,-1,-1,-6,-3,-2,-2,-2
4,1597653180884512,-2,-2,-3,2,-5,-2,0,0
5,1597653180884512,1,-1,-1,-11,-4,-2,0,0
6,1597653180885111,-1,-1,1,2,2,-1,0,-2
7,1597653180885111,-2,0,1,8,0,-1,0,-2
8,1597653180896311,-3,-2,-1,1,-1,0,-1,-1
9,1597653180896311,-3,-1,-1,-9,-6,0,-2,-1
10,1597653180905426,-1,-2,-3,-5,-3,-4,-2,0
11,1597653180905426,-2,-1,-3,-5,0,-2,-1,-1
12,1597653180920109,0,1,-1,4,2,-2,0,-2
13,1597653180920109,-2,-2,1,2,1,0,-2,-2
14,1597653180921333,-3,0,0,1,-4,0,-1,-2
15,1597653180921333,-4,-1,-1,-1,-2,0,-1,0
16,1597653180942337,0,-2,-2,1,0,1,-2,0
17,1597653180942337,-3,-3,-2,-8,-3,-3,-1,-2
18,1597653180944107,-1,-1,-2,-7,-4,-1,-1,-1
19,1597653180944107,-1,-2,1,6,-1,0,-3,-2
20,1597653180956285,-1,0,0,9,10,-1,0,-2
21,1597653180956285,-1,-1,1,-4,-4,2,0,1
22,1597653180965109,-2,-2,-2,2,-3,-2,-3,-1
23,1597653180965109,0,0,-2,-6,-5,-2,-1,-1
24,1597653180979911,-2,-1,-1,-2,-4,-2,-1,-2
25,1597653180979911,0,-1,-2,1,0,-2,1,-3
26,1597653180980914,-1,-1,-1,-5,1,-2,0,-1
27,1597653180980914,1,-1,-1,-2,-2,-1,-1,-1
28,1597653181002028,-1,-2,0,2,-2,-1,-1,-1
29,1597653181002028,-1,0,-2,-10,-4,-3,-2,-1
30,1597653181003920,2,-2,-1,-3,-5,-1,-2,-2
31,1597653181003920,-1,1,1,13,9,0,0,-2
32,1597653181015909,-3,0,-1,4,-2,0,-2,-1
33,1597653181015909,0,-1,-2,-6,2,-1,-2,0
34,1597653181024933,-1,0,-2,-2,-5,-2,-1,1
35,1597653181024933,2,-3,-4,-9,-5,-1,-2,0
36,1597653181039939,-1,-1,-1,-4,-5,0,-1,0
37,1597653181039939,-1,1,-3,3,0,-2,-2,-2
38,1597653181040953,-1,0,-1,-1,1,-1,-2,-2
39,1597653181040953,-2,-2,0,-2,-3,-1,0,0
40,1597653181061929,-2,-2,-1,-2,0,-2,0,-1
41,1597653181061929,-2,-2,-2,-6,-5,-2,-1,-1
42,1597653181068547,0,0,0,6,3,-1,-1,1
43,1597653181068547,-1,-3,-2,-1,3,1,0,-2
44,1597653181075969,-3,-2,-2,-2,-3,-1,-3,-2
45,1597653181075969,-2,-1,-2,-1,-1,-1,-2,-1
46,1597653181084922,0,-2,-2,-3,-3,0,-1,-2
47,1597653181084922,-1,-1,-2,-1,-3,-3,-2,0
48,1597653181100246,1,-1,-3,-7,-1,-2,-1,-2
49,1597653181100246,-1,-3,-2,-17,-7,-2,-2,-1
50,1597653181100922,-3,0,6,22,2,-1,-1,-1
51,1597653181100922,-2,0,0,-2,7,-1,0,0
52,1597653181123116,0,-1,1,7,-2,2,-1,0
53,1597653181123116,-1,0,-2,-3,-1,-2,-2,-2
54,1597653181124932,0,-4,-4,-9,-6,-3,-2,0
55,1597653181124932,1,-1,-2,-3,-4,-2,-2,-1
56,1597653181136919,0,-2,-1,-3,-3,-3,-1,-1
57,1597653181136919,-1,-2,-3,4,0,-2,0,0
58,1597653181145093,-3,-2,-2,-4,-1,-1,-1,-2
59,1597653181145093,-2,-2,0,-13,-4,-2,-1,-1
60,1597653181160362,1,-1,-1,13,6,0,-1,-1
61,1597653181160362,-3,0,2,3,-1,0,-2,-1
62,1597653181160928,-2,-1,-2,-4,-3,0,-2,-1
63,1597653181160928,-3,-3,-2,-6,-5,-3,-2,-1
64,1597653181184928,1,0,2,-4,0,-2,-2,-1
65,1597653181184928,-2,-2,1,7,3,-1,0,-2
66,1597653181185916,0,0,-1,-3,0,-2,-1,0
67,1597653181185916,-2,-2,-3,1,2,0,0,-1
68,1597653181195911,-2,-2,-4,-6,-7,-2,-1,0
69,1597653181195911,1,-2,0,5,5,0,0,-1
70,1597653181204912,-1,0,-2,-3,-6,-1,-1,0
71,1597653181204912,0,0,1,1,0,1,-2,-2
72,1597653181219239,-2,-1,2,-5,-1,-1,-3,-2
73,1597653181219239,0,-1,-9,-8,-6,-1,0,0
74,1597653181221235,0,-2,-2,1,4,0,1,-2
75,1597653181221235,-4,0,36,-2,-3,0,0,0
76,1597653181242238,-3,6,-44,-5,0,0,-1,-2
77,1597653181242238,0,9,13,1,-4,-1,0,1
78,1597653181243320,-6,-30,-14,-11,-2,-3,-3,-4
79,1597653181243320,-3,-7,-8,-3,-2,-3,-1,-2
80,1597653181264235,-1,-5,15,7,1,-3,-1,-2
81,1597653181264235,0,9,-1,-2,-1,0,-2,0
82,1597653181266241,-2,10,4,7,1,-1,-1,1
83,1597653181266241,-2,0,-7,-5,-2,-2,-2,-1
84,1597653181279238,0,-3,2,-4,-5,-1,-1,1
85,1597653181279238,0,-4,-7,1,1,-3,-2,-1
86,1597653181281238,1,-6,1,-10,-1,-2,-1,0
87,1597653181281238,2,-1,-15,7,-7,-2,-1,-2
88,1597653181302235,1,10,12,-1,4,-2,-2,-3
89,1597653181302235,0,-7,5,0,-1,1,3,0
90,1597653181303238,-2,-13,-21,3,1,-2,-9,2
91,1597653181303238,0,-4,5,0,0,-2,0,-2
