index,timestamp,0,1,2,3,4,5,6,7
0,1597653018146524,-1,-3,-1,-1,0,1,1,-2
1,1597653018156309,1,0,-2,-1,-2,0,1,-2
2,1597653018156309,-1,-1,-1,-1,-2,-1,-3,0
3,1597653018170812,-1,-1,0,-1,0,-2,-1,0
4,1597653018170812,0,0,-2,0,0,0,-1,-2
5,1597653018172470,-2,-3,0,0,-3,-1,-2,1
6,1597653018172470,0,-1,-2,-2,-1,-2,-2,1
7,1597653018193335,-1,-1,0,-1,-3,-1,0,0
8,1597653018193335,0,-2,-1,-2,0,-1,1,-1
9,1597653018195910,1,-1,0,-4,1,1,-3,-2
10,1597653018195910,0,0,-1,0,0,-2,-1,-3
11,1597653018207689,0,0,-4,-3,-1,-2,0,0
12,1597653018207689,1,-1,-2,-1,-4,-2,-1,-1
13,1597653018216110,1,0,-2,1,0,-3,0,-1
14,1597653018216110,-1,-3,1,0,-1,-1,-1,0
15,1597653018231109,-1,0,-3,-1,-1,-1,-3,-2
16,1597653018231109,-2,0,-1,-2,-2,-1,-2,-2
17,1597653018232116,-2,1,-1,1,-1,-1,-1,0
18,1597653018232116,0,-1,1,-1,-2,0,0,-1
19,1597653018253112,-3,-2,0,-1,0,-3,0,-3
20,1597653018253112,-3,1,-2,-4,-2,-1,-2,0
21,1597653018254992,-2,-1,-2,-2,-1,-2,0,-1
22,1597653018254992,-3,-1,-3,-1,-2,-1,-2,-1
23,1597653018275542,-1,-2,-1,-1,0,0,1,-3
24,1597653018275542,-1,-1,0,-1,0,-2,-2,-1
25,1597653018277536,-2,-2,-1,1,-2,-2,-1,-2
26,1597653018277536,0,0,0,-1,-1,-1,-3,-1
27,1597653018290537,-2,-2,-1,-2,-1,-1,0,0
28,1597653018290537,-3,-3,-3,-1,0,-1,-1,-1
29,1597653018292536,0,-2,-3,-2,-1,0,0,0
30,1597653018292536,-2,-1,0,-3,-3,-2,-1,-3
31,1597653018313550,-2,-1,-2,0,-3,-3,-1,-2
32,1597653018313550,-3,-1,-1,-4,0,-3,-3,-1
33,1597653018314886,-1,0,0,-1,-2,-2,-2,-1
34,1597653018314886,-2,0,-2,-3,-2,-2,0,-1
35,1597653018335310,-1,-2,-2,-2,2,-1,-1,-1
36,1597653018335310,0,-1,0,0,-1,0,-1,-2
37,1597653018337308,-1,-1,-3,-1,0,0,-1,0
38,1597653018337308,-3,-2,-1,-2,1,0,0,-1
39,1597653018350435,-3,1,-1,-2,-1,-3,-1,0
40,1597653018350435,0,0,0,0,-3,-1,-1,-2
41,1597653018352312,-4,-1,0,-2,-1,-2,-3,-1
42,1597653018352312,-1,-1,-3,1,-1,-1,-2,-1
43,1597653018373048,-1,-3,0,-3,-2,-1,0,1
44,1597653018373048,-3,-3,-2,-1,-2,-2,0,0
45,1597653018374866,-2,-1,-2,-2,-2,-2,-1,-2
46,1597653018374866,0,-2,-2,-3,-1,0,-3,-1
47,1597653018396025,-1,-1,-1,-1,-2,0,-2,0
48,1597653018396025,-1,-1,0,-2,-1,0,0,-1
49,1597653018396868,1,0,-1,-1,-2,-3,-1,-1
50,1597653018396868,-2,-2,-1,1,-2,-2,0,-2
51,1597653018410861,-4,-2,-1,-1,-1,0,-3,-1
52,1597653018410861,-5,-1,-3,-1,-2,-1,-2,-2
53,1597653018416871,0,-3,0,-3,-2,-1,1,1
54,1597653018416871,0,-1,0,0,0,-1,1,-1
55,1597653018433514,0,-2,0,1,-2,-1,-1,-2
56,1597653018433514,-3,-1,-1,-1,-1,0,-1,-2
57,1597653018434864,-3,0,-3,0,-2,0,0,-2
58,1597653018434864,-1,0,0,-1,-3,-2,-3,-1
59,1597653018456145,0,-1,0,-3,-2,-3,-2,-1
60,1597653018456145,-2,-3,2,-1,-2,-2,-2,0
61,1597653018457462,1,-2,2,-1,-1,-1,-2,-3
62,1597653018457462,-2,-1,-2,-2,-1,-2,-1,1
63,1597653018470178,-1,-1,-1,-1,-1,-2,-1,-3
64,1597653018470178,-2,0,-2,-3,-2,-1,-2,-2
65,1597653018477190,0,-1,-2,-2,0,-1,0,-1
66,1597653018477190,-2,-1,0,-1,-2,-2,-1,-2
67,1597653018493188,-2,1,0,-2,0,-1,-1,-1
68,1597653018493188,0,-4,-1,2,0,0,-1,2
69,1597653018495183,-1,1,-2,-2,-1,-2,-3,1
70,1597653018495183,-1,-2,-4,-2,-1,-2,-2,-1
71,1597653018515180,-2,1,-2,-1,-3,0,-2,-3
72,1597653018515180,1,-1,-1,-3,-1,-2,-1,-1
73,1597653018517180,-1,-3,0,0,1,-3,-3,-2
74,1597653018517180,0,-2,-2,-1,1,0,-1,-1
75,1597653018530189,-2,-3,0,1,-3,0,0,-3
76,1597653018530189,1,0,1,1,-1,-1,-1,-2
77,1597653018537183,-1,-1,-1,2,-3,1,-1,-2
78,1597653018537183,-1,-1,-1,0,-2,-2,-2,-2
