index,timestamp,0,1,2,3,4,5,6,7
0,1596962715440524,-2,-9,-13,4,1,1,3,0
1,1596962715440524,0,9,23,5,0,0,-1,-1
2,1596962715450524,1,6,10,-2,0,0,1,0
3,1596962715450524,-2,-6,-3,-2,-5,-2,-3,-1
4,1596962715464524,-2,5,-1,-1,-2,-1,-2,-1
5,1596962715464524,-2,5,2,-5,-3,-3,-3,-1
6,1596962715465522,0,-12,-9,9,4,0,0,-1
7,1596962715465522,1,3,-12,-18,-5,-1,0,-2
8,1596962715486525,0,-3,-5,3,1,1,0,0
9,1596962715486525,-4,-4,-6,-7,-2,1,-1,-1
10,1596962715488525,1,1,10,1,0,0,0,1
11,1596962715488525,-1,2,8,8,0,0,-2,-1
12,1596962715500522,-1,-4,-5,-2,-2,-2,-1,-2
13,1596962715500522,1,0,-7,2,0,-2,1,-1
14,1596962715509522,-1,-1,7,-2,-1,-1,-1,-1
15,1596962715509522,-5,-15,-37,-6,-1,-2,-2,-3
16,1596962715524521,-1,0,1,-1,-3,-2,-4,-2
17,1596962715524521,-1,-3,14,1,-1,-3,0,-1
18,1596962715525523,0,-3,14,-7,-3,-2,-1,0
19,1596962715525523,-1,1,-10,-3,-2,0,0,-2
20,1596962715546523,0,-5,-4,-3,-3,-1,-1,-2
21,1596962715546523,-1,1,-1,6,5,3,-1,-2
22,1596962715549522,-2,2,1,-3,-2,0,-2,-1
23,1596962715549522,-2,0,28,5,2,1,-1,0
24,1596962715569525,-1,-3,-38,-3,-2,-1,-1,-1
25,1596962715569525,0,-4,-2,0,-5,-3,-2,-2
26,1596962715570523,0,1,3,0,-1,-1,-1,1
27,1596962715570523,0,-1,-11,0,-1,-1,-1,-1
28,1596962715583521,-2,3,13,-4,-2,-1,-2,-1
29,1596962715583521,0,-1,-3,5,-1,-3,-2,-1
30,1596962715590637,0,3,-3,2,1,0,0,-2
31,1596962715590637,-2,2,17,-6,-5,0,1,0
32,1596962715606536,-1,-6,-8,2,0,1,0,-2
33,1596962715606536,-3,-4,-7,-5,-4,-2,-2,-1
34,1596962715608522,0,4,-5,-4,-3,-3,-3,-1
35,1596962715608522,3,12,58,14,1,-1,-2,-1
36,1596962715629523,-3,-13,-53,-19,-2,-1,0,-1
37,1596962715629523,-3,-2,9,2,-3,0,-2,-3
38,1596962715630560,1,1,-7,-3,-1,-1,-2,-1
39,1596962715630560,-2,-10,-22,-4,-1,-1,-2,-3
40,1596962715643525,1,7,15,2,3,-2,-2,-1
41,1596962715643525,0,0,-1,3,2,0,-1,-1
42,1596962715650521,-2,-2,0,-2,-2,-2,-3,-2
43,1596962715650521,1,0,-17,-2,0,1,0,0
44,1596962715666522,-1,1,24,5,0,-1,-2,-1
45,1596962715666522,1,-1,-22,-10,-3,0,-1,-1
46,1596962715668523,-2,0,20,4,-1,-1,-1,-1
47,1596962715668523,-1,-4,-23,-3,-1,-3,-3,0
48,1596962715689522,-3,-8,-13,-5,-3,-2,-1,0
49,1596962715689522,1,-5,-10,-2,-3,0,0,-1
50,1596962715690522,0,14,31,5,-1,-3,-1,-2
51,1596962715690522,-3,-25,-42,-10,-2,-1,-1,-1
52,1596962715702523,-4,1,48,8,-2,-1,-1,3
53,1596962715702523,3,-4,-72,-12,1,-1,-1,1
54,1596962715711522,-5,-8,-34,-9,-2,0,1,-4
55,1596962715711522,-2,13,39,7,0,-2,-1,3
56,1596962715726521,1,-8,-22,-13,-2,0,-2,-4
57,1596962715726521,-2,0,-20,5,0,-1,0,0
58,1596962715728523,3,-9,-5,6,2,1,1,2
59,1596962715728523,-1,8,6,-3,-5,-1,-4,-2
60,1596962715749560,0,3,4,9,3,1,-2,0
