index,timestamp,0,1,2,3,4,5,6,7
0,1596961576920433,-2,0,-2,-5,-3,-4,7,-1
1,1596961576920433,-1,-1,-1,-1,-28,-1,9,-2
2,1596961576927431,0,-1,0,1,37,1,-9,-2
3,1596961576927431,-3,0,1,2,-4,8,4,-2
4,1596961576942432,-1,-2,0,-1,-3,-6,-8,0
5,1596961576942432,-1,-2,-3,-5,4,1,6,-1
6,1596961576942432,-1,1,-2,-5,-21,-5,-10,0
7,1596961576942432,-1,-3,-2,-1,4,-5,-12,-1
8,1596961576964431,-1,-1,1,1,-2,1,2,-1
9,1596961576964431,-2,-1,-1,-1,3,-1,7,1
10,1596961576965431,-4,-1,-3,-1,-3,0,-4,-4
11,1596961576965431,-1,-2,-2,-3,1,-3,-2,0
12,1596961576978432,-1,-2,-2,-2,-27,-3,2,-2
13,1596961576978432,0,1,-3,1,27,0,6,-1
14,1596961576987431,-2,-1,-1,-2,-1,1,-9,-1
15,1596961576987431,-2,-2,0,1,-8,-2,0,0
16,1596961577002433,-2,0,-1,2,7,-3,0,1
17,1596961577002433,-1,-2,-2,-3,-7,0,-1,-1
18,1596961577002433,-1,-3,-2,-4,-18,-2,-5,-1
19,1596961577002433,1,-1,-1,-1,13,-3,0,-2
20,1596961577024433,-1,1,-2,-2,2,4,1,-2
21,1596961577024433,-1,0,-2,0,-5,-7,2,-1
22,1596961577025432,-1,-1,1,-1,1,4,-2,0
23,1596961577025432,-2,-1,-1,-2,-3,-1,1,-3
24,1596961577038430,-2,-2,0,-1,2,-4,-4,-1
25,1596961577038430,-2,0,-1,-8,-30,-4,1,-1
26,1596961577047431,1,0,-2,2,33,2,-3,-1
27,1596961577047431,-1,-2,1,-3,0,4,-2,-2
28,1596961577062431,-1,-2,-3,-5,6,0,3,0
29,1596961577062431,0,-1,1,2,-4,-2,2,-1
30,1596961577062431,-2,0,-2,-3,-19,-7,-2,-3
31,1596961577062431,-1,0,1,1,-1,-7,-1,-1
32,1596961577084428,1,-2,-1,0,7,5,0,-3
33,1596961577084428,-4,-2,-1,0,-1,1,1,-1
34,1596961577085428,0,0,-1,0,-4,-3,-4,-1
35,1596961577085428,-1,-2,-2,-2,3,1,-1,-2
36,1596961577098431,0,-1,0,-2,-23,-6,0,-2
37,1596961577098431,-1,-2,-2,2,25,2,-2,-2
38,1596961577107430,-2,-3,1,0,4,2,-3,-2
39,1596961577107430,-1,-3,-2,-1,-14,-4,0,1
40,1596961577122429,-2,-1,2,1,8,0,0,0
41,1596961577122429,-2,-1,-3,-3,-10,-1,-1,1
42,1596961577123430,-3,0,-3,-1,-2,-4,-1,-2
43,1596961577123430,-2,-2,-1,-5,-3,-2,-2,-2
44,1596961577144431,-2,-2,-1,7,-3,-2,-1,-2
45,1596961577144431,0,0,0,-3,8,0,1,-1
46,1596961577145431,-1,-1,-1,3,-6,-4,-1,-2
47,1596961577145431,-2,-1,-2,-1,-1,3,-2,-2
48,1596961577158434,-3,-1,0,-7,-2,-5,-1,0
49,1596961577158434,-2,-3,-2,-1,3,0,-2,0
50,1596961577167429,-1,0,2,14,-6,0,0,0
51,1596961577167429,-1,-1,1,-6,0,0,-1,-2
52,1596961577182431,-3,-1,-2,-6,6,0,0,-1
53,1596961577182431,-2,-4,-2,3,-1,-2,0,-2
54,1596961577182431,-3,-4,-2,-8,-15,-4,-2,-2
55,1596961577182431,0,-1,-3,4,5,2,-2,-1
56,1596961577204428,0,-1,0,-2,9,-3,-3,1
57,1596961577204428,-1,-1,0,-3,-15,-3,-2,-3
58,1596961577205430,0,-1,0,0,8,5,0,0
59,1596961577205430,-2,-1,1,2,-10,-6,1,0
60,1596961577218430,-2,-1,-5,-10,-3,-1,-1,0
61,1596961577218430,0,-2,-2,-3,-1,-2,-2,-1
62,1596961577227434,-1,-2,1,10,-9,-6,-1,0
63,1596961577227434,-2,-2,-1,-12,5,2,-1,-1
64,1596961577242432,0,0,0,5,-3,-1,-3,-2
65,1596961577242432,-1,0,-3,-3,0,-3,0,-1
66,1596961577242432,-2,-1,-3,-1,2,2,-2,0
67,1596961577242432,-1,-1,3,15,-1,-1,-1,-1
68,1596961577264430,-1,-2,-3,-8,2,-1,-1,-1
69,1596961577264430,0,0,4,8,-17,-2,0,-2
70,1596961577265433,1,3,1,-22,13,2,0,-1
71,1596961577265433,-1,-3,-12,-1,1,-2,1,-1
72,1596961577278434,-3,-12,-10,8,-7,-3,-2,-2
73,1596961577278434,0,0,5,-9,7,-1,-2,-2
74,1596961577287437,-2,1,4,2,-12,-4,-3,-3
75,1596961577287437,0,5,14,4,0,0,-2,0
76,1596961577302439,0,-2,-17,-5,-2,4,1,-1
77,1596961577302439,-1,6,54,10,0,-2,-1,-1
78,1596961577302439,-2,-8,-26,-10,16,-1,-22,-3
79,1596961577302439,1,0,0,-4,-12,-2,5,-1
80,1596961577325433,-1,1,-1,9,0,-3,-2,-3
81,1596961577325433,0,-6,-32,-11,-6,-1,2,3
82,1596961577325433,-2,11,42,8,-6,-1,-2,-2
83,1596961577325433,-1,-5,-13,-6,-4,-3,-4,-3
84,1596961577338431,0,5,1,-23,-1,-1,0,-3
85,1596961577338431,0,-2,-15,25,14,0,-1,2
86,1596961577347434,-5,-8,-19,-20,4,2,6,-3
87,1596961577347434,-12,1,-3,15,-10,-3,-2,-5
88,1596961577362432,16,8,8,-15,3,0,3,0
89,1596961577362432,-14,-6,-15,-2,-5,-5,-3,11
90,1596961577362432,5,15,45,11,5,-1,-10,2
91,1596961577362432,-16,-21,-54,-5,-6,-1,7,-6
92,1596961577384432,-5,5,59,8,-4,2,-2,-2
93,1596961577384432,1,-17,-92,-26,2,2,4,-6
94,1596961577385430,7,11,46,30,-3,-2,7,-3
95,1596961577385430,-12,-35,-73,-34,-1,0,-35,1
96,1596961577407431,-1,5,2,21,4,0,9,0
97,1596961577407431,4,6,8,-16,1,0,1,-1
98,1596961577408432,-1,-2,-11,5,-2,-1,8,5
99,1596961577408432,7,9,25,8,3,-3,-11,-4
100,1596961577422436,-2,-5,-25,-28,-5,-3,-2,0
101,1596961577422436,-10,-1,11,54,9,-1,2,-5
102,1596961577422436,-2,-11,-23,-16,8,5,-4,-7
103,1596961577422436,12,7,40,31,4,-2,9,4
104,1596961577444436,-6,-3,-19,-14,-6,-2,-5,3
105,1596961577444436,10,8,31,-9,-9,-3,22,-6
106,1596961577445431,9,-4,-17,-15,-10,-7,-12,4
107,1596961577445431,47,18,27,5,5,4,46,17
108,1596961577467432,-8,-4,-63,6,-3,2,22,-5
109,1596961577467432,-21,-24,8,-17,-6,0,-9,-12
110,1596961577468434,-13,3,13,5,1,6,85,12
111,1596961577468434,2,4,-38,-22,-1,-5,-12,-12
112,1596961577482443,1,1,33,5,-4,-7,-24,15
113,1596961577482443,5,19,46,4,6,0,7,-3
114,1596961577482443,-12,-24,-98,-14,-11,-4,-36,-10
115,1596961577482443,-29,-6,60,7,3,1,1,-7
116,1596961577504432,20,7,0,7,1,1,-2,-4
117,1596961577504432,9,-1,27,-17,-1,-1,-14,13
118,1596961577505433,20,-4,-4,-9,0,-6,-64,-6
119,1596961577505433,-2,11,35,-3,-5,-4,-4,-7
120,1596961577527430,-25,-6,11,40,13,4,-4,-11
121,1596961577527430,49,2,-26,7,-5,-7,45,13
122,1596961577528432,-8,17,81,-15,-1,0,-24,1
123,1596961577528432,-7,-25,-50,-32,1,2,28,-14
124,1596961577550431,6,-27,22,-9,0,16,86,28
125,1596961577550431,24,28,16,20,-3,2,-18,-1
126,1596961577551488,-28,2,38,24,2,-7,4,-5
127,1596961577551488,-8,15,70,-5,-6,-5,-47,-4
128,1596961577564434,-9,-39,-80,-24,8,-9,-21,-17
129,1596961577564434,-13,-8,59,0,-7,-1,-45,7
130,1596961577565431,34,1,-78,-2,-6,1,27,4
131,1596961577565431,10,12,28,6,5,2,-41,4
132,1596961577587440,27,11,47,6,-7,-11,-6,-25
133,1596961577587440,33,20,80,7,6,4,9,9
134,1596961577587440,-15,-14,19,-1,-11,-9,-8,-6
135,1596961577587440,-1,15,83,19,10,-9,1,0
136,1596961577602432,32,-37,-39,-78,-21,-19,-48,16
137,1596961577602432,-57,-14,20,-22,2,49,37,-30
138,1596961577602432,4,1,37,3,-5,4,-42,10
139,1596961577602432,13,-14,29,-15,-18,-22,-24,-5
140,1596961577624434,-45,26,-41,18,9,-1,-62,-19
141,1596961577624434,-24,-13,7,60,-16,-36,-17,-1
142,1596961577626432,30,-15,-86,-49,-17,-10,10,-14
143,1596961577626432,7,8,-3,-34,21,17,17,6
144,1596961577648430,-35,27,-40,46,2,3,-8,-11
145,1596961577648430,85,-71,-128,-48,-48,-18,-21,19
146,1596961577649431,3,-18,63,50,25,-4,-23,-13
147,1596961577649431,43,30,86,16,6,-15,-72,14
148,1596961577662432,12,26,-7,-25,-5,34,111,30
149,1596961577662432,-19,-13,-41,-34,1,-72,-105,-32
150,1596961577663434,17,72,-5,-14,-11,54,76,-16
151,1596961577663434,-32,-113,-20,6,-6,-3,67,8
152,1596961577685440,-15,-6,80,35,-6,-32,-67,-18
153,1596961577685440,5,8,-27,7,8,65,72,34
154,1596961577686430,-12,49,25,-22,1,-44,-22,13
155,1596961577686430,-52,38,-10,48,5,16,-30,-49
156,1596961577707434,18,78,127,34,-4,-46,-44,7
157,1596961577707434,-38,-2,-80,-61,-19,-29,-35,-17
158,1596961577707434,-29,23,54,43,29,8,-10,-8
159,1596961577707434,41,22,-32,-59,-2,5,16,13
160,1596961577722432,-29,-26,64,77,29,11,-17,7
161,1596961577722432,-32,34,-44,-12,5,10,-26,-10
162,1596961577722432,49,-56,-70,-3,-4,12,19,21
163,1596961577722432,62,3,5,12,-2,-8,-17,6
164,1596961577744429,23,-11,36,-45,-32,-56,2,-24
165,1596961577744429,16,7,127,-21,11,43,55,54
166,1596961577745430,-46,-17,72,46,-1,65,15,-1
167,1596961577745430,-70,-1,-27,-23,-8,-9,36,-21
168,1596961577767437,86,79,-14,-15,2,4,30,50
169,1596961577767437,-96,-27,110,68,27,-17,-14,1
170,1596961577767437,-15,-91,-11,-51,-32,-37,-76,-23
171,1596961577767437,-105,95,112,-64,-38,-5,-4,-54
172,1596961577790431,-25,49,0,-2,6,2,-20,33
