index,timestamp,0,1,2,3,4,5,6,7
0,1596961582177432,-3,-2,-1,-2,-9,-3,-2,-2
1,1596961582177432,-1,-1,-1,-4,1,0,-1,0
2,1596961582178432,2,-2,-1,-3,-18,-4,1,1
3,1596961582178432,-2,-2,-1,-3,9,-4,-1,-1
4,1596961582200432,0,1,0,-1,-7,-4,-1,-1
5,1596961582200432,1,0,0,2,-1,-1,0,-2
6,1596961582201431,-2,0,1,-2,26,9,-1,0
7,1596961582201431,-2,-3,0,2,-22,-4,0,-1
8,1596961582214432,-1,-2,-1,-2,9,1,0,-1
9,1596961582214432,-4,-1,-3,-4,-8,-3,-1,-1
10,1596961582215431,0,-2,-1,1,-8,-4,-3,-4
11,1596961582215431,-1,-1,-2,-3,3,-2,-2,0
12,1596961582237430,0,-2,0,-1,-5,-3,-3,0
13,1596961582237430,-1,0,-1,0,-3,-4,-1,0
14,1596961582238430,-1,0,-1,-1,5,1,0,-2
15,1596961582238430,-1,-2,-3,-2,-3,-4,-2,1
16,1596961582260435,0,-2,-2,-2,-15,-4,-1,-2
17,1596961582260435,-1,-2,-1,0,12,1,-3,-2
18,1596961582261431,-2,1,1,2,6,4,-1,-1
19,1596961582261431,-1,-2,-4,-1,-6,-1,1,-3
20,1596961582274431,-3,-2,-1,-1,3,-2,-1,-1
21,1596961582274431,0,0,0,-3,-3,-1,-1,-1
22,1596961582276430,-2,-3,-2,-3,-6,-3,-2,-3
23,1596961582276430,-2,-1,0,0,-9,-4,-2,-3
24,1596961582297430,0,-1,-2,-3,-13,-4,-2,-2
25,1596961582297430,-1,-1,1,-1,29,10,0,-1
26,1596961582298431,-3,-2,-4,1,-6,-5,0,-1
27,1596961582298431,-1,1,-2,-2,-7,0,-1,1
28,1596961582320430,-1,1,0,0,3,-3,1,0
29,1596961582320430,-1,-1,-1,2,-11,-3,-2,-1
30,1596961582321431,-2,-3,-1,-2,12,1,-1,0
31,1596961582321431,-2,-1,-2,-1,-4,-2,0,-2
32,1596961582334431,0,-2,-1,-2,-2,0,-1,-2
33,1596961582334431,-2,0,-1,-3,-10,-4,0,-1
34,1596961582335430,-1,-1,-1,-2,1,-1,-3,-2
35,1596961582335430,-1,-3,0,-2,-3,-1,-1,0
36,1596961582357562,-4,0,-4,-4,6,0,-1,-1
37,1596961582357562,-1,-1,0,6,-25,-3,-1,-1
38,1596961582359433,0,0,-2,-8,23,1,-2,-2
39,1596961582359433,0,0,2,5,0,2,0,0
40,1596961582380432,1,0,-1,-2,12,3,-1,-2
41,1596961582380432,-2,-4,-3,-3,-9,-3,-1,-2
42,1596961582381525,-1,0,-1,-2,-15,-6,-1,-1
43,1596961582381525,-2,-2,-3,-2,-2,-2,-2,-1
44,1596961582394433,-1,-1,1,1,-3,-4,-1,-1
45,1596961582394433,0,-1,1,-2,11,6,2,0
46,1596961582395434,0,-3,-1,0,-11,0,-1,-2
47,1596961582395434,0,1,-4,-4,4,-1,-1,-1
48,1596961582417434,-3,0,0,2,-24,-3,-1,-2
49,1596961582417434,-2,-2,-2,-5,20,-2,-1,0
50,1596961582418431,-2,0,-1,1,-2,2,-1,-1
51,1596961582418431,-1,-1,2,3,-11,-9,-1,-2
52,1596961582440434,1,-1,0,7,13,8,0,-1
53,1596961582440434,-1,-1,-2,-6,-5,4,-1,2
54,1596961582441439,0,-4,-17,-8,-4,-4,-2,-2
55,1596961582441439,-2,2,9,-1,-8,-7,-2,-3
56,1596961582454434,0,1,9,8,3,2,-1,-5
57,1596961582454434,-5,-4,-3,-3,-2,-5,-9,0
58,1596961582455433,-1,-5,-7,2,0,0,-13,-17
59,1596961582455433,0,0,-9,-5,-11,-2,2,7
60,1596961582477433,-3,-1,-5,-6,2,-2,17,-2
61,1596961582477433,0,0,0,5,9,2,-2,4
62,1596961582478430,-2,0,2,3,-4,0,2,-2
63,1596961582478430,-1,-4,-6,-4,-2,-3,-9,-4
64,1596961582500430,0,-1,2,-1,-5,-1,-5,-2
65,1596961582500430,0,-2,0,-3,-12,-8,3,-1
66,1596961582501431,-2,0,0,-2,3,5,4,0
67,1596961582501431,0,0,0,0,4,2,0,-1
68,1596961582514435,-3,-1,-4,-10,3,-1,-2,2
69,1596961582514435,0,0,-2,7,0,-3,2,-6
70,1596961582515434,0,1,5,-2,-9,-3,-2,6
71,1596961582515434,-2,-1,1,5,9,3,4,-2
72,1596961582537432,0,-4,-2,-11,-10,-4,-5,-2
73,1596961582537432,-1,-1,-1,6,4,1,-4,-2
74,1596961582538431,-1,-4,0,0,0,-4,3,1
75,1596961582538431,-2,-3,-4,-5,-1,0,-1,0
76,1596961582560431,-1,-2,-5,5,5,-1,-2,-2
77,1596961582560431,0,0,-2,-7,-17,-3,-1,-2
78,1596961582561433,-1,-1,-9,8,2,3,2,2
79,1596961582561433,0,-2,5,-9,16,-1,1,-2
80,1596961582574436,0,2,8,1,-10,4,-2,-1
81,1596961582574436,-1,1,-7,9,3,-4,-3,-1
82,1596961582575433,-1,-2,2,-5,-11,-8,1,5
83,1596961582575433,-3,-6,-18,-7,1,3,4,-13
84,1596961582597436,0,3,23,1,-11,-3,-4,6
85,1596961582597436,-2,-2,1,-21,11,2,13,-7
86,1596961582598435,0,4,4,-9,-6,-5,14,11
87,1596961582598435,1,0,0,37,7,-1,-3,5
88,1596961582620430,-1,-5,-13,-20,-6,2,-1,-1
89,1596961582620430,-1,-3,-6,-1,0,-6,-2,-1
90,1596961582621430,1,1,6,-1,5,4,-9,1
91,1596961582621430,-3,-2,-4,-6,-11,-4,-5,-9
92,1596961582635435,-1,-2,-4,16,0,-5,19,4
93,1596961582635435,0,-3,-2,-10,-13,-1,-18,6
94,1596961582635435,-1,-2,-6,-2,2,-5,-1,-2
95,1596961582635435,0,1,9,6,1,5,-3,-1
96,1596961582658438,-1,-1,-12,-12,1,-3,-4,-4
97,1596961582658438,-2,-5,-10,-3,-1,2,3,0
98,1596961582659433,-3,5,12,1,-1,-4,-3,-9
99,1596961582659433,-1,2,12,-4,-6,-3,-1,2
100,1596961582680432,0,-4,-13,-6,2,-3,-1,1
101,1596961582680432,-1,5,25,6,5,2,8,8
102,1596961582681431,-1,-5,-11,1,-4,-2,-3,-3
103,1596961582681431,0,-3,-9,-10,2,4,-2,-3
104,1596961582694431,0,0,2,3,11,2,-6,-7
105,1596961582694431,0,-3,-11,1,-9,-5,11,-2
106,1596961582695435,-1,-2,-5,-9,-6,-1,-26,-12
107,1596961582695435,-1,0,1,-9,-1,-4,3,19
108,1596961582717430,-3,-4,-15,-1,-25,-8,11,-30
109,1596961582717430,0,2,10,12,29,8,-2,12
110,1596961582718431,-4,-3,10,-3,-7,-2,15,-11
111,1596961582718431,-2,0,-20,-11,-3,0,3,5
112,1596961582739429,2,1,-3,-5,7,2,24,8
113,1596961582739429,-4,-2,-2,1,-16,-5,-2,-12
114,1596961582747429,2,0,17,8,4,0,10,17
115,1596961582747429,-5,0,6,-3,-5,-5,0,-9
116,1596961582754430,3,-7,-10,13,8,4,19,27
117,1596961582754430,0,8,49,7,-9,-2,-7,-19
118,1596961582762430,-4,-7,-36,-31,4,-1,-2,7
119,1596961582762430,0,6,24,28,-7,-2,-9,-12
